Run,T_in,P_in,x_Benzene_in,N_Stages,Feed_Tray,Reflux,B_Draw,Qc_kW,Qr_kW,xD_Benzene,xB_Toluene
2986,365.5759892896713,199963.5656555851,0.5550870251546132,17,15,5.689054082284894,46.3045593224729,5081.239531916992,6083.272018379231,0.8851704087425681,0.8276824688524802
2987,363.4531441526542,168940.37579037162,0.5530121176107906,14,7,4.203920250466781,50.49965065810054,4586.977606250998,5606.971841904984,0.9911624978598287,0.8764680194588462
2988,362.9475945901194,241839.90955929522,0.6256835478272402,19,17,3.0568574366555845,46.95584434410757,4926.448830725923,5885.802140293809,0.9805719557421096,0.7752198160214485
2989,360.65156078321843,149346.42630509744,0.5791461458710919,13,11,3.8504084623194252,57.14324160809326,3973.426620623046,4956.633256105318,0.9887146036579358,0.7280253751408804
2990,369.0368129249719,132211.65412290127,0.48587068232822606,17,5,2.251915722632573,46.919886433236464,4995.684390526669,6073.100812480485,0.9143751434377013,0.9988931819645892
2991,361.31433609815264,125587.74521305246,0.6339690188010239,16,14,2.9674135158111916,45.148011469201634,5101.31335544563,6055.338021156227,0.9740624897314292,0.7792231143585867
2992,369.17102136502524,220285.8206663359,0.4869849641201069,18,10,3.7975775479189506,63.53698202957815,3374.3997486923527,4426.348564280774,0.9973009294913686,0.8058784930592697
2993,366.4967668033499,214675.203654017,0.463852707844544,19,13,4.95667877292388,45.34161553413207,5217.537321040264,6298.806818119316,0.8358929945647205,0.9846342017812367
2994,369.393399207613,167676.4459401411,0.5332809067527724,16,5,2.7901459731840594,63.80894469734844,3363.3004502625463,4372.626680214909,0.9776393559061504,0.7187496084640087
2995,362.26226260473874,177464.91074016606,0.5736157901857135,12,10,4.689631593196505,51.022830843066245,4579.809838084001,5570.305869988253,0.9474515062819473,0.7852317061530136
2996,363.31853594603695,239293.51645500254,0.5340991372136018,16,5,5.53032579867136,45.29726284084691,5091.369758726866,6140.574356304816,0.9703464621081069,0.992730107059599
2997,366.1865389371725,177153.50237725215,0.5939076849742405,12,9,4.782712230991748,61.72234400335356,3543.6524741990484,4510.058629597554,0.9955772309280461,0.6551912264914985
2998,367.83816386271906,142410.29401649165,0.47682487400151163,13,8,2.8901099961283148,59.0162211341424,3804.0305221470585,4873.188859643955,0.9834527101212562,0.8750025186000004
2999,364.3471432927271,156447.52082613585,0.6237386366217716,19,9,2.383044318527783,48.5125057942304,4763.792096192852,5725.726239763133,0.9982877899029642,0.7737794268882964
3000,367.8474285637135,225605.79161897197,0.6073568429878534,12,10,3.1243450573457165,52.281951957808204,4429.494340039349,5395.960197645149,0.9830233665293838,0.7355162240443233
3001,361.98644911282895,204644.8090814081,0.5289537922897926,16,4,4.597362290621836,54.00748785042877,4284.02293740665,5312.60177916927,0.9665742109549902,0.843721612981689
3002,365.94662535380786,129649.38584447413,0.5965804996767534,20,18,5.6624292926534,55.28151178775025,4136.343197267913,5109.84318699607,0.9995774303787094,0.7294130000009855
3003,363.0989283874333,232083.05948981276,0.4508425517975437,22,6,3.0192766994441915,58.57105503075357,3848.691075587885,4943.656665596125,0.9793398084079082,0.9229783354821749
3004,362.16445711464365,212829.77087440356,0.47028599327762155,22,15,2.697229525057139,45.374344651446265,5198.6833823680245,6278.398284810653,0.8534140131526846,0.9909574545085151
3005,365.1037905354404,151452.89398915996,0.45806359948084807,12,10,2.5545480140507943,56.30755097837165,4167.404695281535,5232.315620072033,0.8406034061191014,0.8387722726156206
3006,369.34644798413814,221071.3990102338,0.5356500206944124,16,13,3.468001409143864,56.50969198612886,4026.521421168508,5049.345754056868,0.9952386733125845,0.8180530585393333
3007,368.7912273439226,224869.75059470092,0.4931541306653657,19,17,3.496114680314655,63.08352177398396,3446.9027362225947,4487.861551058424,0.9548194637792511,0.7770124316687272
3008,361.91691059754953,248950.1588646177,0.5131171971633217,13,11,3.423612409465486,47.214843602775034,5039.228451706358,6067.134566153822,0.835304965658481,0.8470816397187795
3009,367.61070962126394,222709.97808050923,0.5513774329240243,21,11,2.396740685340065,45.02665203549104,5087.360388338137,6128.091901503807,0.9973392262010687,0.9931003759384338
3010,364.9564055558586,183409.06137449056,0.5444046646955151,15,5,3.478033696504629,51.581765192022566,4497.02820355914,5519.874705027537,0.9803511115472647,0.8648050114137656
3011,360.9737454486074,204941.8590586766,0.6456026875380978,15,9,3.065277976339651,57.76641884316668,3907.5911899802527,4839.830346313739,0.9982859874949863,0.612247445284377
3012,363.40584358327163,173073.8793646927,0.5739557262424912,24,11,5.484947851205936,50.80186435624088,4551.063984807051,5552.6267517271845,0.9992081393283755,0.8378721892668323
3013,362.6278053220595,237548.02446511848,0.5454311853400353,21,13,4.38993437869534,54.07517520570253,4247.872266073073,5268.128683241479,0.9996358256754077,0.8403145556364853
3014,367.67001863206457,188373.92770091584,0.4764562258167837,15,6,2.5222398445730128,62.459081331115684,3486.375412733046,4547.371092961604,0.980868661325444,0.8267199627124909
3015,368.5070702208967,210486.0560248339,0.5613864075283854,13,9,4.6042648531817,50.24914767128204,4612.523863986037,5624.639251464134,0.9887984399621491,0.8617871962953882
3016,362.36008714665104,240162.55531945897,0.45333853736266616,22,18,3.6542143002121765,49.68415169801251,4793.800441255806,5877.986195076562,0.8470762034128667,0.9454052068432559
3017,361.1057140753221,126192.4682238532,0.585370477754298,16,3,5.753446741251006,64.18402242838579,3344.764771813872,4310.614506690441,0.9539100016438933,0.6202820012035545
3018,361.9559672084144,207871.69064565233,0.4723646217796771,17,7,4.796511873275826,58.910050382140625,3810.3126582741834,4884.941550602836,0.9878610699961912,0.887195808876953
3019,362.6193193129428,165942.05196846084,0.6353815690176966,14,10,2.4466381953486116,45.19118301957001,5072.160976688636,6030.169698428353,0.9973149481308079,0.803578843377825
3020,369.7111460804165,249141.24460252695,0.5317709825610343,17,10,3.7944592959334753,59.972971018738406,3703.6807396057075,4723.484027192729,0.9979782827947405,0.779384072803825
3021,368.4812095648111,157485.2025710181,0.5212526985607288,12,10,2.47182382044188,62.73342387224511,3467.255855392363,4487.369833852953,0.9721098712951173,0.7465774645859184
3022,360.2110690826403,208809.0251600161,0.5924154786163228,14,5,5.53731183416677,55.4605967055007,4133.627090265006,5107.738788371746,0.9839426463054392,0.7220129166470384
3023,361.837871402375,150189.97437502397,0.5273134438240574,19,17,5.722435716163146,48.105622547676845,4929.703784385504,5949.270042251513,0.8638339807204377,0.835711143267636
3024,362.04799877769256,128291.99439029566,0.5305213607512675,13,7,4.0327960385296215,48.78274111159108,4759.4508110545485,5803.016287783765,0.9779015241338732,0.9391854479967391
3025,360.01409394078416,142775.25987606216,0.45018885620568233,21,4,4.159721787930264,55.22439798900419,4182.1773507344915,5281.744307948669,0.9530877231242966,0.9575584500012568
3026,361.3756170725808,209825.05330390914,0.6484605956253732,14,6,2.179492760406448,46.44882324642132,4960.57963913644,5904.055203880609,0.992824168461936,0.7485586024419429
3027,366.1469612296852,185978.29330525937,0.4752325144530401,12,6,2.866707375074401,48.912049676868676,4818.1126739347,5897.240955011367,0.9034843702426198,0.9720705464267331
3028,367.8657771106791,189535.6156484807,0.48667601325501253,13,11,4.317892931588735,45.40293629499275,5258.81706085641,6302.214615748289,0.7808786878466286,0.8671029155459175
3029,362.68155716923803,217027.2183632147,0.5851374654591052,22,3,5.360529217540108,59.62750693676992,3769.072449533288,4739.719891006236,0.9554989699223132,0.6656262849972802
3030,366.0693145415038,171368.52079454812,0.5810328225966896,20,14,5.0065745593582385,60.24455924523778,3677.0835735406786,4655.913861978379,0.9998160411689357,0.6953226133680316
3031,369.78747876701243,230889.76736138572,0.5883154320975514,13,11,3.2569344697825726,56.70782506993527,4011.9557086304258,4988.658074773488,0.9908577916590015,0.7189954941352817
3032,367.98876823578087,133048.65437140313,0.5834526924457417,18,13,4.625916559854904,54.30775085199893,4226.384836554303,5212.499691861545,0.9996086775404731,0.766683386789075
3033,363.074481020755,158515.41366538336,0.6429813844951693,14,12,4.76069553730051,61.54343173231109,3557.666973623668,4488.444205155298,0.9988850253328698,0.5794116845189912
3034,362.22054727830925,143453.07501213934,0.5837344976520367,21,12,3.4792792960958456,63.9949046977319,3330.430664468134,4302.429719497449,0.9995034767411319,0.6501872776289301
3035,369.4593254053553,190058.39187942812,0.4516799717717492,13,8,2.5679870629790598,62.128679560947916,3517.08244373201,4601.863491716227,0.9808375906391263,0.8708747306380004
3036,367.7795512608128,157058.76461714518,0.5458592789442305,16,12,2.615678668570469,64.17479673615208,3314.1179801804874,4315.4517931430455,0.999049030889803,0.7071312376801441
3037,364.3233661950247,167893.94900260877,0.5119330968005583,13,11,4.801365320941321,49.70907094304427,4783.289770528114,5812.756022857693,0.856829728858512,0.8370006435762709
3038,362.98526794912925,182378.80492724807,0.4625853536483659,16,6,4.52288106047072,45.23400405672792,5221.163133592219,6306.45338033862,0.8433250466626597,0.998386185747269
3039,366.8955317063175,131865.24356993203,0.46553544645623857,14,12,4.759882211984559,58.07181168884037,3979.062882266062,5039.307502190161,0.8693429574848477,0.8260159426167808
3040,364.5296502494348,198988.79162670346,0.648345574145879,17,10,2.816101282938603,64.98751051747833,3238.977412128309,4163.359831703221,0.9989893653077662,0.5405662944948717
3041,360.4513156597368,127420.5161898605,0.5286914773395976,21,8,2.715392944342025,55.39239773349706,4130.195922039716,5161.827314610724,0.9949799680087623,0.8468115227887081
3042,366.3087696554533,166296.84003077965,0.4922883980644659,14,12,2.1929298410809306,54.103062383749545,4354.837836194209,5397.5910910670855,0.8704557677495856,0.8285201367986691
3043,361.66245034024456,168628.95151176234,0.5276728926324045,23,14,3.400958416451182,49.1073066686456,4707.31761212612,5759.174795758434,0.9996980542296187,0.9615136138871849
3044,362.7153340368838,197145.01767596748,0.5122344196251531,24,5,3.4052654875150745,64.8748193867251,3265.9592286180377,4290.687627383055,0.9751362072206364,0.7383945462694992
3045,365.7068277687174,187416.4684754178,0.4772994390774183,16,12,5.791319336546609,49.897354175610516,4737.073957344924,5807.501417931784,0.8899738815249052,0.9370728612645147
3046,367.1254016289368,232973.12136903245,0.493663242154113,17,6,4.829077929983288,61.66440037880051,3558.5063530714547,4606.034467616938,0.9830885797000655,0.8106032984977494
3047,366.9968425539355,172704.48695068166,0.5854866247829477,24,3,4.984763892919355,52.773757206883495,4406.825275783208,5386.307869266231,0.9578379321871462,0.7477235572942512
3048,366.65020085702577,147681.41330060246,0.6067814417136537,20,18,3.3095600028001906,59.54448769149046,3741.7677784675375,4701.401434191363,0.9998986753478367,0.6603089255152009
3049,365.28708103439743,230327.68934178562,0.5611315781156001,15,13,4.408511583556566,52.49440650246077,4441.077050298659,5440.14947009717,0.9487162429653371,0.7896189258140495
3050,363.0585396336912,184587.8226202486,0.629458059763464,20,4,5.9409851894584325,54.65425225370563,4213.631248974329,5158.6301302988295,0.9781268202543283,0.6598267627026673
3051,363.26474336125574,191956.21331844325,0.4824559051122575,13,4,3.484812292882137,49.7759306851861,4703.822157574872,5783.192008835746,0.9395332317592864,0.9787365431202033
3052,363.4694211724054,196802.7233227894,0.4600133174165778,22,19,4.050928886154396,49.092077648313115,4871.931724252237,5944.00507332085,0.8207568780018129,0.9140736239165165
3053,360.80728840621913,184002.78267844627,0.6020333820983964,24,8,2.7710933962753175,57.04316051771384,3975.9756788818977,4942.045789606795,0.9965829387030853,0.6950855330713213
3054,361.4204979271693,220322.92021150317,0.5409644533202602,14,6,3.811164486254307,64.95902890535268,3250.5054371372926,4253.109853639686,0.9862424818941181,0.699232710819504
3055,361.622636436225,204650.44735392908,0.4670834817312198,23,19,4.769785157410295,58.96867595262086,3807.029356431258,4886.06979982748,0.985203498026917,0.8934325030798184
3056,363.8693752031974,165786.9385504859,0.5250366978584615,12,10,4.635250562590192,45.70968220259052,5180.652848155504,6200.584982784141,0.8378736790112951,0.8465261375664244
3057,369.3797934822721,182130.36863448453,0.6339350125203366,19,4,4.32273779501344,54.72453608610637,4206.73505026814,5148.295490370848,0.9785399579405663,0.6511683412362681
3058,364.39062724503776,218007.44482310684,0.6151544275589996,22,8,2.9458284810978848,59.754990300868904,3724.849184540731,4677.482288642203,0.9967398577408034,0.6418435112138371
3059,366.7195495677538,241353.11936056783,0.620297033005162,12,10,3.6986702771302102,60.2045490139577,3684.2886417096906,4632.438044480824,0.9954233684011372,0.627662995569478
3060,363.78194693074107,228110.35052547438,0.6331723209010667,23,11,5.842427301873521,54.35322806941361,4222.3594828978075,5167.905947387259,0.9994112423555584,0.6744013985124014
3061,367.40632260532783,140267.30523782014,0.5575356201831937,16,14,2.9794799100950327,56.776744858898226,4014.9868807552884,5015.384631430085,0.9798047668689155,0.7639313309562531
3062,362.35653357443465,143398.50973851132,0.5123778027989301,20,9,3.268338732047509,45.20696918462172,5137.223281177256,6198.1163981906575,0.9341160700188074,0.9987893532523956
3063,360.06049278496965,241579.6917282,0.6249860058846323,14,7,3.2324567501666635,60.433712016644414,3663.650766910763,4608.016601144356,0.9946918602992031,0.6170624769368596
3064,366.5831816588035,141857.0688959111,0.4583473587513272,13,11,2.9116314456518495,53.65524821350671,4438.794154408782,5503.123333017943,0.8159208905246016,0.8505069868572872
3065,360.22193558100196,205440.28824659192,0.5209371115663256,13,11,3.262806647923333,60.992928361578414,3633.8833271508947,4656.148195268161,0.9658711811704258,0.7636135009986618
3066,367.9389440203248,193886.07887429706,0.6137400659046249,24,9,5.057526642500868,61.22857650929477,3587.467490366447,4539.733340904009,0.9980203427854016,0.6295955496442478
3067,367.5211878868097,195076.29071499978,0.5190881907679619,17,14,3.1981156232857844,54.26401940192068,4259.737168753893,5297.009778679136,0.9670186543704758,0.8584463011183542
3068,362.85917429894585,159639.2320432008,0.4514734046431758,16,14,3.6506386609954866,48.57407663302617,4971.012404604988,6037.952001489479,0.7578758740344129,0.8729183492014491
3069,367.6559631539504,195798.73031606548,0.5559572938043782,14,10,5.383378883207806,46.73247076332577,4959.35816255505,5980.7738417932815,0.9688211750544319,0.9146413821491989
3070,366.5301645351749,231557.9381385502,0.5522475596653443,15,11,5.169584931642596,53.75279725699182,4280.26959355562,5294.437834711307,0.9968569525598288,0.8302802674228222
3071,366.7054148317953,226713.62020074914,0.6254382618336349,14,12,4.45598750253528,58.97567301208155,3795.7279068187177,4741.663108912896,0.9982605628514334,0.6339022968100753
3072,366.50716336587436,177879.7446074804,0.5972777524972738,21,5,2.614709775430387,52.44791471552138,4412.419590350439,5387.3392552633395,0.9848072676583699,0.7540772375940902
3073,368.07249407923143,219891.60311076156,0.4618786200466058,15,13,2.5207043731518666,57.17512953550368,4074.1847486693823,5136.817227978417,0.8554160538916448,0.8328857252948225
3074,366.65871089082066,224668.0601089769,0.4850085809780944,18,16,5.224657394742444,61.14775720493653,3648.0137635554424,4695.087003186399,0.9266060795220675,0.7955749435103235
3075,367.6374030506594,177604.4622562049,0.632563752497885,18,16,5.969996542700962,46.193893248962205,4995.826965539611,5950.907403412278,0.9818875263912159,0.7743244949914562
3076,367.0512054765282,212247.2603609861,0.5285150891359773,22,9,3.9180494653942484,57.8304592977779,3902.833906904257,4929.567437635402,0.9969043677448814,0.8130308883407273
3077,365.67976904626937,169168.112448042,0.6240217839382902,14,8,3.448595858270679,53.07784042936909,4342.891724824407,5296.940066576125,0.9966935263061283,0.7054295053642361
3078,360.98215204962713,200661.80177432625,0.6338684001034773,14,7,4.0739556024294075,50.85660412065407,4550.032393601764,5499.083356247543,0.9951128236840082,0.7152067696641943
3079,363.57414140441546,151955.8635053958,0.4778959548679773,23,9,2.655861668780075,62.52869826528285,3469.0190666098565,4531.0366061611585,0.9955546529088242,0.8323191272945596
3080,367.3470775578917,209325.94761049922,0.5769243449678106,18,16,5.72756595832243,60.00356200298056,3699.7503957756635,4682.130611327804,0.9993479202837535,0.7046495778896606
3081,362.26377309984906,167908.02567008825,0.5792323583707386,22,6,2.4849152365532126,60.23357693461747,3686.5105886776937,4665.362549839043,0.9892202003287704,0.6914430822172376
3082,361.71100564100794,239754.5829491305,0.6031147152487549,20,11,3.4160177555468065,63.07630434065928,3415.587286110013,4373.9752779362325,0.9992512894031131,0.6287762691154165
3083,369.59855384123045,183870.5076567762,0.5117027469721799,20,15,4.774181049906164,51.328384252314265,4512.066093429794,5570.02938523606,0.9892123178238119,0.9410908230355317
3084,368.4457472480344,237786.83304620822,0.47750231634977547,18,15,2.656199378549744,59.65742900974803,3759.860713475295,4823.023300040953,0.9638513584958963,0.8513849837652687
3085,361.58394814623,154130.23442656628,0.5198124652264101,23,5,4.035878973159247,63.110734588262204,3429.10332385665,4450.419084938355,0.9763641768180423,0.7470495412604748
3086,364.92160847310214,191309.82990936475,0.5008671117650968,13,10,2.702650678464959,47.637159385209905,4970.589209957281,6017.113920049116,0.8679244258428997,0.9026028659077608
3087,365.1110962315725,154147.8634416628,0.6133691605275717,15,12,2.7616474145172596,61.020409328634685,3605.8012340725727,4558.698434084586,0.9992058820398851,0.6331017765900859
3088,365.5363990354157,167810.33832715277,0.5902694191438604,23,16,2.548414462206015,57.70340986668103,3912.0123802019025,4887.056161478458,0.9999438067219624,0.7100218409266845
3089,360.72269352286344,168273.54050759482,0.546656745554462,12,10,3.1122665861220256,55.53195408356254,4154.6513436326695,5161.632538770666,0.9516564842058298,0.7776528753063477
3090,367.8901196813077,157861.29517186322,0.6224862242197107,14,3,4.74038044075081,63.55270718556845,3399.214384816009,4339.35141334585,0.9604240347293163,0.5713201276756984
3091,360.0686784360129,220396.65965689457,0.5797812845638665,20,16,3.4458358357474337,61.7908676281207,3533.986840552203,4511.760460025348,0.9999132224925763,0.6800123944371778
3092,360.1526871388723,166615.6522402148,0.5444654299017324,15,8,3.0955259454064987,50.2070852351017,4611.490384814861,5641.213945432457,0.9937835842918522,0.9011461896354751
3093,369.46033406026646,206323.9689771618,0.6316261962801208,14,3,3.286500024065778,64.78856689879959,3283.2241795768978,4216.228331451861,0.9615093890720877,0.5476594482433821
3094,369.4095570334893,146622.64405709453,0.4692868978357602,15,13,4.450262426716298,48.91605797707365,4915.121459546127,5970.98062974897,0.7877136553781879,0.8632520411863699
3095,367.51223978131213,127593.51025133893,0.46115999404702485,20,18,2.347634618394615,61.117055740725256,3674.5981125564995,4737.535230490208,0.8924555881531268,0.8132321922526771
3096,368.2212639660857,231356.59241646325,0.5558194331468855,19,4,3.116038211196954,50.610306740934405,4596.249635790586,5608.530847131762,0.9709928698028201,0.8493408989313517
3097,368.9173842813193,152628.92932523217,0.5431666301041946,24,5,3.684706594467751,53.04707248488034,4360.816964611475,5381.398407685139,0.9804764428933281,0.8439042294119589
3098,360.92202013623694,202699.7752700375,0.5377913320307732,21,19,3.3051260498889636,52.12968334113781,4360.816964611475,5381.398407685139,0.9804764428933281,0.8439042294119589
3099,364.7088669125158,239266.08649134586,0.4928538690793357,15,3,4.972951156582662,45.02326332164345,5193.106725433603,6262.836613558965,0.8949732288502042,0.9981636299735384
3100,365.51090303443607,170814.7447762017,0.5070030774732194,14,11,4.062245593875657,63.46332029058351,3383.5527607280987,4417.6633594323175,0.994103061297767,0.773426878191984
3101,363.6897053852241,125978.21088687402,0.5129191478284205,19,14,5.621533925533623,59.37985965084577,3757.2758182685293,4795.181533409683,0.9995540637439081,0.8199745083626656
3102,361.0742084820231,225348.01950849977,0.5951865434296815,16,3,3.9596119472368576,60.28358772571777,3706.7029842836487,4669.1781272918615,0.9569854495597506,0.6431760865721277
3103,361.64360119013463,162525.8684619028,0.5126235329506671,24,13,4.206801739170138,57.22042708206298,3957.0013214588535,5000.131936695128,0.9995742700681851,0.8514342979372826
3104,367.2985153745049,245986.95219603297,0.6053095202727361,24,13,2.1110277660781502,53.479121580067236,4302.884807110416,5272.081442291459,0.9997642994723237,0.7378221970290595
3105,362.92806205359705,172245.503883528,0.5244810505341458,17,15,2.8685633717240897,49.20091564302281,4820.278656649795,5841.911810265765,0.8700956690301075,0.8323599946074718
3106,360.41221039617716,159824.87295512288,0.6338359993650392,17,3,3.74541961303483,60.66471842201714,3666.5855406817973,4601.047364781996,0.9630511857230604,0.5796286369505169
3107,361.6461646645865,146050.772491186,0.6296458091725752,20,5,4.4768785836645835,50.11189998453016,4626.896546980139,5579.069804137305,0.9871285811926237,0.7262404431916614
3108,368.1097029960687,189084.96062496264,0.5737233031516551,15,12,3.4985618746537157,56.1635272375354,4056.2045767383584,5047.011756418829,0.9979351398082598,0.7573803781477654
3109,366.99095704660965,211073.55117418707,0.4816746764874058,15,11,4.731441270024972,50.19207442610172,4699.852407141416,5767.8845948966955,0.9006916636932802,0.9341353323951105
3110,366.4174673871054,212703.88352579373,0.45880855431282863,24,9,5.526215660533447,58.46328490212484,3845.7465689501464,4936.597056157746,0.9951214829162172,0.9222284906635612
3111,367.5114425432311,202171.89230170322,0.559527980905324,22,11,4.5981549421682075,56.178638854222875,4053.784676761553,5056.91573985179,0.9990966237807833,0.7833513882048287
3112,369.7211404679734,185829.5753801261,0.570641974808522,21,12,3.3599805886422134,55.3342746244722,4131.535829570301,5126.726764573574,0.9994960559910439,0.7755282559381345
3113,367.11712563887414,127845.682726932,0.4893385377541192,23,5,5.09372778146871,62.74457597851887,3465.733164602863,4513.325051583799,0.972781967531942,0.7977124094534801
3114,360.04909271357667,186522.5075795106,0.47470917438139576,19,8,5.847781985895811,50.70863820553031,4597.212285455777,5687.989345374653,0.9603061918398937,0.9973156939821899
3115,369.6702431790098,135713.8881854208,0.6066616354372305,17,3,4.40012474187478,58.48552146509874,3872.56571094035,4828.442587628976,0.9594554973364625,0.6437602269343179
3116,368.3431093444348,230800.14626662224,0.6245242993619203,19,13,2.1328491588894685,58.05492322415601,3879.6520066991907,4827.470353284504,0.9997646630872539,0.6465894148869353
3117,364.36685311538906,247425.03128853295,0.582550451681738,15,7,3.9296912545904323,49.14125486323869,4710.40207912785,5706.60561705717,0.9935848454307962,0.8428496227019187
3118,367.81329002979083,209406.90241090077,0.6297857333184474,14,12,3.450058066704096,59.86122743081576,3713.6023748872894,4655.42706851275,0.9984972382298203,0.6174465382948234
3119,367.86341513484024,240172.4426098496,0.6105516568974769,16,14,5.901327856063841,47.990976134482366,4840.461708772058,5808.90106736738,0.9705405009860946,0.7795772775726112
3120,364.7421475624535,177869.01739232044,0.5460119103605425,15,13,2.2204642674837576,59.01720148232065,3805.1644463832417,4811.911555967061,0.9819311038221141,0.7566996385931933
3121,363.44309188359296,158275.4931176998,0.5428555925831233,16,10,5.941354977169082,56.98668163769286,3980.0878810244985,4995.999011872674,0.9978770888702005,0.8005928048147886
3122,369.8090233283296,225708.3649012971,0.627162763163384,17,15,2.865367439102798,62.8074321544137,3440.094489606362,4381.17620751452,0.9997389354578329,0.5934650206893637
3123,367.56303856322853,219316.85301936755,0.4742189332617384,12,5,3.1670970804916108,59.482026286995804,3774.0568782586834,4841.222956077501,0.9666180916560315,0.8611935837878262
3124,366.3780779869776,232135.41937426652,0.5428007027182286,15,5,2.3083957034783116,55.29826136872824,4152.287109301574,5168.257663804078,0.9798452101558603,0.8104952031230062
3125,360.0777945668402,239657.8121089905,0.5445121717032645,20,10,4.611910733595184,51.77618853270294,4461.764405657475,5488.29777705073,0.9983508712073883,0.8781885426919759
3126,364.4837464688941,164017.59386807407,0.5651140275677851,20,15,3.48206880640173,56.053825880823275,4064.6696366763563,5063.344878745566,0.9998451340131579,0.7757149631150165
3127,369.1392576491744,227289.29427903547,0.5956094739255796,15,13,2.2424030506155828,50.03949297887058,4651.070591110575,5628.533619359949,0.9692305264641186,0.7774218280997094
3128,362.7912593506979,157688.5129574201,0.459350657705939,15,8,3.6772646493938583,61.56930289515306,3562.329197718481,4642.876920798907,0.989685008015447,0.8716766208674591
3129,361.4491996957074,249411.50719068228,0.4986231846862432,19,16,4.900858574931772,53.79906135602316,4332.24964993806,5382.611255315837,0.9334177352095591,0.8747646746023876
3130,367.13485605953053,149618.0025371358,0.5493514205124034,13,11,2.182250299409238,46.30308893913269,5089.010943758086,6094.411725331054,0.8769121824124565,0.8305152687683822
3131,369.68735047173413,219899.25079669015,0.6377294384013303,23,6,5.05819720245629,49.56329334220245,4672.36941049586,5619.742928855738,0.9925344693018352,0.7233280308971759
3132,361.77203697285404,212666.4103067693,0.5858428560324681,13,11,5.173284115496724,61.948591815571504,3522.647066093818,4494.9889065886655,0.9956560177040225,0.6658814759836654
3133,369.8546662710776,181284.94998275055,0.45684543362217633,20,18,4.462139404172895,48.74611223761746,4947.045208749818,6010.66884527056,0.7675608623705399,0.8698549529333319
3134,364.6778646825062,198708.8252508653,0.6254806127211812,20,13,2.3497379842699635,52.659763189102115,4378.656485185201,5332.641342472745,0.9997787465991576,0.7110070815336497
3135,361.06791334315443,185712.69818365085,0.5136462912830284,22,14,2.437273352499615,58.259584625972366,3860.751518027837,4900.524868507107,0.9997296492817942,0.8346109336788026
3136,360.7774593187804,246144.76751619548,0.6422006563627097,13,11,4.497173238309687,57.578590958256385,3925.622300061799,4860.4564154680465,0.9975188486420374,0.6195823800714748
3137,360.5699099897163,158404.2387430785,0.5166848830393478,18,14,4.381347592746941,49.106192941220236,4762.804503092515,5809.8292450815925,0.9434875650593121,0.9256547089728935
3138,368.89932761307983,179849.14397436724,0.5241393959442658,15,13,3.617110670759005,56.36523820572766,4089.9749554876144,5112.292445218953,0.9354633519222393,0.7942842178062534
3139,360.8884312151641,201616.39132437,0.45406524568224443,17,13,5.600107981645118,58.72908747133544,3848.389939048371,4935.75736878934,0.9613051278245119,0.9023893445097317
3140,360.611077247401,249489.97740050734,0.5531081291518083,23,3,4.023285200640812,54.099484468387914,4288.334719598461,5292.19718554881,0.9518325321544752,0.7851881750124792
3141,360.6924658602063,160699.8056824802,0.6066214704095134,18,11,5.540381993442841,45.96264491436807,4998.70957428934,5981.573445845246,0.9992131733900065,0.85494068070582
3142,369.84807005644024,176304.38582742825,0.4853545761057327,22,20,5.626091485073997,49.479215069611016,4838.110655238869,5884.133860412459,0.8167380466403894,0.8530047333702516
3143,369.34745106642964,180850.07765760436,0.5621684865300178,19,8,2.150607763974543,48.76088163088015,4743.1806236685115,5760.244456338642,0.9959798992376748,0.893691079214588
3144,366.2751346534954,241516.73192533452,0.5237190345957389,17,9,2.470634315338553,51.56829209780338,4483.180870530249,5530.086416838901,0.9961028459803176,0.919932555169948
3145,368.56419741882786,196122.56917798176,0.49652447695643187,12,4,3.5350481996196574,60.12946283125962,3720.1533115632765,4763.993447316406,0.9582187191177328,0.8096149192052315
3146,360.837488061785,153496.80225392996,0.5847974791213403,17,7,2.360273121980163,59.172216014983626,3781.305278651098,4757.762244399592,0.9936533770585909,0.6973058694798931
3147,367.37546441413366,224543.25626371952,0.4930177987021836,24,13,5.090824539759728,60.88232540167513,3618.345574882441,4670.960069278467,0.9994973211465138,0.8324017876716505
3148,364.29963630735534,248276.69358727656,0.47876869452330606,23,13,2.476443794763934,63.30251487896393,3394.5347407145437,4454.689619124132,0.9994237535395667,0.8230634098988618
3149,361.3780390259904,231893.946815126,0.5591381879931346,18,16,3.9939569787787796,55.156658770101714,4173.9925547868215,5174.1051083109505,0.9700343987381268,0.7749277144631952
3150,364.6344591120231,181149.35950846653,0.6445828322820679,13,11,5.461799475700138,45.85867076003484,5025.709453985433,5971.40183776245,0.9830561853927281,0.7550231080124535
3151,362.89115239248355,190161.40735287147,0.45014472727880495,18,16,3.4908618594462486,57.046691249205765,4099.779336238836,5170.053559651129,0.8365001592533258,0.840761612663902
3152,364.0854749790318,179866.88173879607,0.492617489347123,13,3,4.3379277978301385,64.91917729260253,3289.259288503291,4324.987669863189,0.9338204282276271,0.7457983797741091
3153,364.49973550389984,243334.5048026144,0.585648883114575,23,18,3.2978255872644793,64.18140710203593,3312.838162233134,4283.225098197579,0.9999773131430835,0.6455810326998218
